city_name,country,x,y
Saint Falls,Europe,0.4310371107187619,-0.1994414629121701
Fieldton,Europe,2.261657450725007,0.30994207672153323
New Hill,Europe,1.4899411540912124,-1.106632636488738
Port Stone,Europe,0.317955985842779,-1.048214899630473
West Stone,Europe,1.0951881015493257,0.790861481161091
Woodport,Europe,2.146403762853546,-0.28119745055854956
Harborport,Europe,-0.8248174036511913,-1.0954824654300213
South Forest,Europe,1.0015810190414516,-0.2973290716405102
Mount Valley,Europe,-0.00864106168461734,-0.6270633371439104
Bridgedale,Europe,2.4689700648985085,-0.1918248161093845
Pointshire,Asia,0.5136164364366279,0.056391732188029925
Forestdale,Asia,-2.8299447030485148,4.5177408581316
Woodburg,Asia,-2.9887694526931887,0.9468972888408895
North City,Asia,-2.7419237470682574,4.009298235491774
Riverford,Asia,-1.991769574459279,3.033222322342878
Gardenborough,Asia,-0.9047979605687068,-0.010375431358306179
San Point,Asia,-0.8500808485713768,0.38069085638980277
Saint Forest,Asia,-1.6050916207174757,1.5696165421080854
Bay,Asia,-1.4103052414950934,1.1340962519955675
Mount Ridge,Asia,1.018308524253471,1.7717293407050714
Old Wood,Asia,-2.96194010626736,0.02229742724933631
Old Springs,Asia,-0.46399544710231744,-1.3941257020295998
Ridgeford,Asia,-0.3200097169482914,0.13457729651365544
Stoneland,Asia,-1.407710744874294,2.6320653056487973
Forest,Asia,-1.2930487368911718,0.7553996387893525
Springsdale,Asia,0.2456712884007884,-0.4901546169732804
Lake Bay,Asia,-0.9124349292251629,2.078767297806934
Pointdale,Asia,1.4467180555614048,3.457266880604079
Park,Asia,-3.0255849897433604,-1.3115057369989065
South Garden,Asia,-0.26929537954860866,0.4689903669328299
Parkville,Asia,-1.8972556685415898,2.464476640121078
Fallsborough,Asia,-0.9723133886650152,1.1043753611787366
Pointhaven,Asia,-1.1463744822577493,1.9989279094111738
Port Field,Asia,-1.609748291975681,2.4013164004693204
Lake Hill,Asia,-3.6654503228596855,4.306218013524579
Mount Hill,Asia,-2.107101721451,2.63932936446184
Beach,Asia,-2.836279341445881,3.5290925786989114
Mount Field,Asia,-0.5473621006616879,3.622429506258683
Harbor,Asia,-1.3938711304152998,3.6326071346698865
Old Garden,Asia,-1.0294677397933494,0.9500397916143294
Vista,Asia,-1.80955863534556,1.6338201215007677
Townton,Asia,-0.9478493851276484,3.5122504443897276
Mount Beach,Asia,-1.0819482629193977,2.451381072138177
San Bay,Asia,-1.1026001528948235,2.9047184063482576
Port Harbor,Asia,-0.8068350356026757,0.18109097729990414
Stoneton,Asia,-1.688028243267749,4.600700836877402
Parkshire,Asia,0.016477431439314554,2.7204562131363983
Pointford,Asia,-2.9299631574334875,2.419290873091452
Parkhaven,Asia,0.3316532413051745,4.41802502233559
Port Falls,Asia,-1.7084796604503731,1.5126345408014843
West Park,Asia,-0.97955024915906,0.9290538581094714
Hilldale,Asia,-1.4344864478959645,-1.6363330860383867
Valleyford,Asia,0.23233033137202147,-0.7401156944054982
Stoneshire,Asia,-1.6317566808107895,1.5097891369734746
Bridgeburg,Asia,-1.4370374282051428,-0.9376085364255016
Mount Falls,Asia,-0.4403367015564562,-2.156106995493399
New River,Asia,-0.21590262049841308,1.0455995171534722
Beachford,Asia,-0.5469370585919553,1.6845581444314786
Fallsville,Asia,-1.5340668622602447,2.7330950933840485
West Bay,Asia,-1.607494541222085,-0.5117086027159694
Bayford,Asia,-0.9137364308403316,0.6350798613718763
Gardenford,Asia,-0.6501050805622407,2.1909404771123713
Woodhaven,Asia,-1.6433007078945643,4.6468644862609425
Port Wood,Asia,-0.14286221582497538,1.3938113035352375
Cityville,Asia,-0.8005329489984422,0.010659341263388272
Springsborough,Asia,-0.8418645917152618,0.4099523192295064
Old River,Asia,0.4409873878311288,-1.006554189516022
Bayshire,Asia,-1.5611361071483991,0.07257409956293923
Saint Field,Asia,-1.892845908736333,-0.3811533687035143
Stonedale,Asia,-1.0624025499230425,0.0921530818755629
Beachland,Asia,-2.2840172699492256,3.094443721468538
Forestborough,Asia,-0.021487255497447746,0.9440433303289754
Rivershire,Asia,-0.16409950599901052,1.831830852233544
Pointport,Asia,-1.9361300934553496,-0.04669285772209099
Fallsburg,Asia,-0.46110694620887255,0.7391401699228504
Gardenport,Asia,-2.081579338360795,1.057211437735421
Ridgedale,Asia,0.5601382243977026,1.097885897026446
East City,Asia,-1.7527881102795593,-0.1450532311752336
San Field,Asia,-1.6448928938537648,2.048109202897593
Valleyport,Asia,-1.27330654655086,1.773053091320269
Lake Ridge,Asia,0.5835038436632635,0.4526211290705301
Port Park,Asia,-0.02069900388145756,1.5076207473583463
Lake Valley,Asia,-0.7909805562041355,1.6299829306331803
Parkton,Asia,-1.063647700035604,2.6749839562978095
San River,Asia,-2.296899084757844,1.3518706809341694
Bridgeborough,Asia,0.1562322013086553,1.771278214637069
Harborford,Asia,-0.45363798507935194,2.5891483260174537
Forestburg,Asia,-0.6683095404596244,1.0370707044448506
Port Bay,Asia,-1.929685870827078,0.6484583965745438
Harborborough,Asia,-0.5425458881378029,1.4820323357629195
Bridgeville,North America,2.804699839970084,-0.14167342177204198
Vistaville,North America,2.7611609661278242,2.130904521650066
Port Valley,North America,1.687793959426312,0.4713217110436212
Lake Park,North America,1.9197259584271473,-0.08336032283575451
Woodborough,North America,2.2629780776901414,0.18954928982701683
Lake Wood,North America,-1.5599853653099052,-1.3458247182377026
New Field,North America,0.29016057330282735,0.6171740567333722
Beachshire,North America,2.367004921090415,0.33418909444778266
New Springs,North America,2.5637551536009613,-0.2912017235162377
Fieldville,North America,0.6094038162557955,-1.088675992342695
Cityshire,North America,1.5909180147543496,0.7094038087119544
Lake Vista,North America,2.43718488849684,-0.0670356462903605
San Falls,North America,3.419903610458748,0.8545377424103572
East Town,North America,2.792124234347764,-0.3669234116509676
Lake Falls,North America,2.2402148706067386,-1.1409328989730176
Riverborough,North America,1.847251568723228,0.25161392228067225
Stonehaven,North America,2.5985415810515424,0.42623639821386533
Fallston,North America,3.1952332336083797,0.14875424182249505
East Bridge,North America,3.1494974537799414,0.0006252638748551401
San Park,North America,1.8766869791757617,0.47577899108118404
Springsford,North America,2.2871899587126507,-1.0770742280068062
Saint City,North America,1.7261910944648662,-0.23026000245949393
Forestport,North America,-0.38679481567307056,-0.9490996856697018
North Wood,North America,3.4151708540904395,1.2684688928196743
Lake River,North America,2.145187744600529,0.07213203237252692
Fieldburg,North America,2.8490106726350564,0.09071412654713835
Ridge,North America,2.963331669499551,-1.2257139797852807
Old Forest,North America,2.705951836284476,-0.4450154428772443
San Town,North America,1.0942473345257957,0.6984961781350965
Valleyshire,North America,0.7025148359520718,-0.7780631690030333
Fieldhaven,North America,2.1900069578086914,-0.4259864419160643
South Vista,North America,1.3869704379911192,1.141566348546939
Hillport,North America,3.059555344782973,2.0447653930640937
West Wood,North America,-0.22106857105759806,0.3515237797943169
Harborville,North America,2.249740728634668,0.6090708172418446
Townburg,North America,1.6624745939725933,-1.1705743735034817
Forestton,North America,3.331772514339009,1.2447355608584028
San Bridge,North America,2.4911915138708274,-0.28986892003468523
Gardenland,North America,2.884318311536732,-1.4409681295252614
Vistahaven,North America,2.803339057903938,0.569008510015926
Saint Ridge,North America,1.8755310557910243,0.3448528291824409
Valleyton,North America,1.2437821548331478,-0.13480045364122717
Forestland,North America,2.867796738126333,0.884102308164011
Lake Springs,North America,2.3798361661828458,-0.885753118403906
Woodton,North America,0.8381035036894829,-0.951504646867662
Cityborough,North America,1.8291831757522772,-0.06295824290311768
Fallsdale,North America,2.8942426551625284,0.7058559281334897
Valley,North America,4.258071274536075,0.03413487431120235
Townville,North America,4.3497003313840095,1.8271430837888976
Stoneburg,North America,0.38101964783964337,-0.5576478569335865
Saint Point,South America,-1.992973460724142,-0.17015088005059145
Woodville,South America,-3.368156324872597,0.347461892811861
West Ridge,South America,-0.1769846496763694,-0.9281300683142732
Lake Garden,South America,-2.205610430353295,-0.4119169763245414
Bridgehaven,South America,-0.03208722473047184,-1.2699778891839946
Vistadale,South America,-1.9371823663906276,0.38628172020065826
North Valley,South America,-1.4891748223361132,-0.38729191143929736
East Park,South America,-1.1819783491531302,-0.25100068014220867
Gardenville,South America,-1.7406659030064133,-0.8965596288590472
Port Garden,South America,-1.6214266833298756,-1.8045071623304139
West Springs,South America,-1.9062311609713571,1.7421492333596875
Citydale,South America,-1.7838313947856272,-1.4255015737453045
Wooddale,South America,-1.8276040427749385,-0.669421001265277
North Park,South America,-1.5961666449095397,-0.4924933103912334
Vistaburg,South America,-1.7949202639779236,0.4880452395471119
Riverport,South America,-0.23464988619595442,-0.43789994867625104
West Garden,South America,-0.934405682952127,-0.7046110291060551
Stoneford,South America,-2.0359256061054163,0.028867210980153307
East River,South America,-0.7304525322614216,0.8107573112946641
Fieldland,South America,-1.590532529539877,-0.6110765213365507
Mount Point,South America,-0.9808524890408361,-1.0813525631798908
Cityton,South America,-1.4325608261311609,-0.04996193699535802
Mount Springs,South America,-0.813003700558895,-1.93645849782513
Hillshire,South America,-1.4311826409229438,0.03565458797358697
Ridgeborough,South America,-0.6604902626982644,-1.4516144468789773
Parkford,South America,-1.3658052128902873,1.0814536781408017
Beachville,South America,-0.9523640982357069,0.38774760765899974
Old Point,South America,-1.1274227661376686,1.6253067976343694
Harborton,South America,-1.870314146052772,-0.7345879440842302
Valleyland,South America,-1.4519253222047381,0.28059755331563857
Gardendale,South America,-1.7314714731876997,-0.8283833985369279
Saint Town,South America,-1.988833849515633,0.18900168311987903
Springshaven,South America,-1.387523265160347,-1.5353779515303942
Stoneport,South America,-1.0863871756620709,0.6273171780426886
Saint Stone,South America,-1.1733459645784245,0.8870926960744829
San Ridge,South America,-1.7596042587437133,-1.6283055576139496
Old Valley,South America,-2.044487069311011,-0.16877521077068086
Mount River,South America,-1.2900246662622434,-1.5574889974603825
New Town,South America,-2.8001563381034114,0.03596470863525128
Mount Town,South America,-2.510367469200281,0.06952005341154854
Port Town,Africa,-3.347429665393269,-1.0952608222659528
Valleyville,Africa,-3.8942816835010556,-1.0053291924269532
Old Bay,Africa,-4.361915469584709,-0.3381298951164389
Springsburg,Africa,-3.0931885009905677,-1.868748306019758
Beachhaven,Africa,-2.504771234886588,-2.564484413303372
West Harbor,Africa,-3.2064269929226548,-3.080076345375846
Springsshire,Africa,-3.201604901343348,-1.6165893596350909
North Springs,Africa,-3.1606370309220813,-1.6194252550488428
New Vista,Africa,-3.513747085310181,0.04302571470175158
Stoneborough,Africa,-3.7082635277044678,-1.5326945658399704
North River,Africa,-4.70379664500417,-0.9618775235168439
Bayville,Africa,-2.8483458507210146,-2.485609779876123
West City,Africa,-2.175052064643564,-1.979867446699252
East Wood,Africa,-4.052334784448546,-1.3810488294974734
Parkburg,Africa,-2.7714653111301257,-1.2375135636874486
Old Field,Africa,-2.5533608245157593,-2.4263668956310687
Hillford,Africa,-2.732987482488279,-2.4662258414759917
Valleyhaven,Africa,-4.027278354014128,-1.1785407195306195
Fielddale,Africa,-3.3539091831598595,-2.6693420541405404
Riverdale,Africa,-2.755392091934113,-2.0871903585364233
New Valley,Africa,-3.56355449820702,-0.39978263733753566
San Hill,Africa,-3.0019583261765717,-3.0607536934235906
San Springs,Africa,-2.7815756585199525,-2.0406175410534235
Hillborough,Africa,-3.067789578837844,-1.021607068516162
Ridgeport,Africa,-3.8358818681755156,-1.3911514208233906
South Bridge,Africa,-3.589177165169583,-1.928400290666486
New Beach,Africa,-3.2065073584613595,-1.7349231403392815
Pointville,Africa,-2.7328253802570464,-1.8552995735228457
New Bay,Africa,-3.234434735250762,-1.1820525364203385
North Bridge,Africa,-2.8388907766003637,-2.822268218332455
Old Town,Africa,-3.6055334718292587,-1.748903820178665
San Forest,Africa,-2.0170735294579796,-2.584583712575139
Parkdale,Africa,-2.684445805479495,-1.6074779399968246
New Ridge,Africa,-3.1328949621475615,-0.6007120372224138
South River,Africa,-2.248941569731385,-1.5789957652246531
Springston,Oceania,2.853422599122571,-0.665524962205265
Pointton,Oceania,1.3984645997941958,-1.4142926817282673
South Park,Oceania,2.99872622258209,-1.3271905096667893
East Falls,Oceania,2.511375057130687,-0.7594426697515322
Old Ridge,Oceania,2.7687174467442146,-2.019917739496983
Fallsford,Oceania,3.011895994470674,-1.0150979739312593
North Point,Oceania,2.3138314741531416,0.3311158599625888
North Town,Oceania,2.031224524807586,-0.9787987673853672
Valleydale,Oceania,2.046559059443453,-0.4639835584300088
Riverton,Oceania,2.1822527529658755,-0.5275984557159363
South Point,Oceania,1.6259991512436391,-1.3339859758822477
Vistaton,Oceania,0.3892183726598481,-0.904332983260668
Hillburg,Oceania,0.41625296013538626,-1.6344011257390898
Mount Wood,Oceania,1.9851971197037792,-1.3542335180049578
South Bay,Oceania,1.5478919760260188,-0.6645636931617596
Fieldshire,Oceania,2.149191666335726,-1.0272818956425562
Gardenshire,Oceania,2.1144690625742086,-1.1012649800485836
South Stone,Oceania,2.8111141047997865,-0.7003894914070236
Old Beach,Oceania,2.877183792448951,-0.46684370703662487
Vistashire,Oceania,2.5022865504495795,-0.8475635142900785
New Falls,Oceania,1.2069827246061386,-1.317984563274708
Mount Stone,Oceania,2.4537794733416303,0.32980833248330527
San Stone,Oceania,2.549911214275768,-0.3467111627208281
Bridgeport,Oceania,2.0561456905527034,-1.0768561983869602
Beachdale,Oceania,1.9743606896172077,-0.37407201655555555
New Forest,Oceania,1.4586786301159909,-1.2550608921486301
Fallsland,Oceania,2.548213777689664,-0.45786342473153313
Ridgeland,Oceania,1.3147829974608847,-0.56768338490794
Port Forest,Oceania,0.3026601759319989,-2.0888751818559825
West Falls,Oceania,1.248433990901868,-1.9667978753298578
Old Harbor,Oceania,3.196949473864,-1.1116661103308392
Ridgehaven,Oceania,2.7977673603107776,-0.6278738581690235
North Field,Oceania,2.472864717051974,-0.9018532704071683
Bridgeford,Oceania,2.276399040463937,-1.4699611194209865
Townshire,Oceania,2.4829033269908063,-0.451530146000495
